Value,Date,Sub-Sector,Super Region,Sub-Sector Level 2,Sub-Sector Level 3,Time Level,Unit,Source,Sub-Sector Level 4
6.53,2019-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.83,1999-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.41,1996-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.09,2000-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.62,2009-02-28,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.99,2021-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.04,2016-12-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.11,2001-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.31,2014-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.07,2017-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.24,1997-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.27,2013-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.87,1999-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.25,1993-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.6,2008-02-29,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.32,2006-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.17,1992-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.37,2020-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.56,2010-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.45,2005-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.44,2002-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.95,1998-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.08,2018-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.32,1995-09-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.85,2022-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.01,2012-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.32,1991-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.5,1994-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.56,1993-09-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.38,1999-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.09,2017-02-28,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.35,1998-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.39,2020-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.98,2013-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.27,1997-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.09,1990-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.97,2018-12-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.26,2014-02-28,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.78,2012-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.24,2019-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.33,2021-02-28,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.41,2006-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.91,2016-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.91,2011-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.17,2001-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.95,2005-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.32,2000-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.28,1990-09-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.25,2003-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.87,2008-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.16,1992-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.51,1995-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.78,2022-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.96,2017-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.91,2022-02-28,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.73,2011-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.36,2015-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.66,2009-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.01,2010-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.97,2003-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.26,2002-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.9,2016-02-29,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.42,1996-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.42,1995-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.35,2007-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.38,1991-09-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.66,2008-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.03,2018-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.05,2004-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.33,2014-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.16,1991-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.26,1997-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.54,1992-09-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.13,2019-12-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.11,2014-12-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.63,2015-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.52,2016-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.12,2019-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.52,2000-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.75,2011-09-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.95,1997-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.26,2003-10-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.16,1994-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.29,2006-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
7.25,2013-07-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.65,1999-02-28,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.43,1995-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.83,2007-06-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.55,2005-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.99,2022-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.56,1993-08-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.9,2010-04-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.92,1996-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
3.97,1992-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.06,2014-01-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.73,2004-03-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
5.45,2008-11-30,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.02,1990-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
6.44,2020-02-29,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
4.81,2002-05-31,SHORT-TERM ENERGY OUTLOOK,GLOBAL DATA,MOUNTAIN,RETAIL PRICE OF ELECTRICITY IN INDUSTRIAL SECTOR,MONTHLY,CENTS PER KILOWATT HOUR,U.S.ENERGY INFORMATION ADMINISTRATION,NA
